Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
19.88333333,19.88333333,0.93,10.8836,1,11.2056,1017.35
20.99444444,20.99444444,0.87,8.0983,21,11.2056,1017.34
21.95555556,21.95555556,0.88,9.4507,356,11.0285,1017.44
23.79444444,23.79444444,0.83,10.9963,11,11.2056,1017.55
25,25,0.78,10.8997,352,11.2056,1017.3
26.16111111,26.16111111,0.69,9.8532,18,11.4471,1016.89
27.75555556,30.33888889,0.71,8.05,354,11.27,1016.5
28.86111111,31.8,0.66,7.9534,1,11.27,1015.99
29.02777778,31.25,0.61,8.2432,10,11.4471,1015.19
31.01666667,33.61666667,0.55,3.3005,336,11.27,1014.5
30.02222222,32.52222222,0.58,7.4221,303,11.27,1014
30.08333333,32.30555556,0.56,4.3309,299,11.3988,1013.65
30.04444444,33.22777778,0.62,7.7602,353,11.27,1013.09
28.91111111,31.21111111,0.62,7.9534,41,11.27,1012.89
27.29444444,29.1,0.67,7.1806,125,11.4471,1013.02
23.91666667,23.91666667,0.89,0,0,9.982,1013.39
23.24444444,23.24444444,0.93,3.0751,300,14.9086,1013.79
22.78333333,22.78333333,0.92,2.6565,134,9.982,1013.7
22.13333333,22.13333333,0.92,6.0375,181,11.9784,1013.4
21.58333333,21.58333333,0.97,2.576,168,11.9784,1013.11
21.6,21.6,0.98,2.737,199,9.982,1012.35
20.95555556,20.95555556,0.97,2.7853,181,9.982,1012.78
20.42222222,20.42222222,1,6.44,20,9.982,1012.5
20.04444444,20.04444444,0.96,2.9785,187,4.6851,1012.66
20.88888889,20.88888889,1,1.127,167,4.2987,1012.8
23.61666667,23.61666667,0.9,0.2898,30,6.2951,1012.92
25.75,25.75,0.8,1.4973,234,9.982,1013.18
27.63888889,30.22777778,0.72,1.8032,75,9.982,1013.1
28.81666667,31.81666667,0.67,4.0411,210,11.2056,1013.19
28.92222222,31.2,0.62,4.6207,205,11.4471,1013.29
31.06111111,33.15555556,0.52,2.7853,279,11.27,1012.97
32.22222222,34.49444444,0.49,8.3881,167,11.27,1012.49
31.95555556,33.88888889,0.48,4.2826,182,10.4006,1012.24
32.21666667,34.42222222,0.49,8.7423,199,10.0464,1011.78
32.31111111,34.55555556,0.48,9.1609,197,10.0464,1011.36
32.16111111,34.27777778,0.48,10.143,199,15.5526,1011.13
32.03333333,34.36111111,0.5,7.5509,195,11.27,1011.07
30.02222222,33.29444444,0.62,7.567,186,11.27,1011.08
27.59444444,30.33333333,0.74,5.0876,162,11.4471,1011.55
25.05,25.05,0.84,4.8622,142,10.0464,1011.97
25.37222222,25.37222222,0.82,6.279,150,14.9569,1012.27
23.99444444,23.99444444,0.9,3.381,179,14.168,1012.44
22.68888889,22.68888889,0.96,3.1073,84,14.9086,1012.29
23.12777778,23.12777778,0.9,6.0697,159,14.9086,1012.3
21.84444444,21.84444444,0.96,3.0912,257,8.4203,1012.69
21.55555556,21.55555556,1,2.737,164,6.2951,1012.2
21.48333333,21.48333333,0.97,3.0751,140,6.2951,1012.08
21,21,0.97,3.1395,157,4.1377,1012.27
20.97222222,20.97222222,1,6.44,20,4.0733,1012.38
24.70555556,24.70555556,0.89,1.4168,150,4.669,1012.77
27.47222222,30.3,0.76,2.0447,220,6.3595,1013.01
28.81666667,31.85555556,0.67,2.898,176,7.2128,1013.18
31.08888889,34.72222222,0.59,1.3524,176,8.1949,1013.19
30.08888889,32.6,0.58,1.1431,85,11.0768,1013.36
32.2,34.48333333,0.49,3.0429,109,11.27,1012.99
32.77777778,35.76666667,0.5,7.3255,173,10.0464,1012.78
32.72777778,35.41111111,0.49,4.2182,210,10.4006,1012.32
32.89444444,35.12222222,0.46,4.347,213,10.0464,1011.88
32.67222222,34.13333333,0.44,4.4114,309,9.7566,1011.6
30.36111111,33.48333333,0.6,10.9963,105,11.4471,1011.39
30.15555556,32.8,0.58,7.2128,101,11.27,1011.38
30.06666667,33.89444444,0.64,2.898,108,11.27,1011.67
27.11111111,29.39444444,0.74,8.4686,115,10.3523,1011.96
26.03888889,26.03888889,0.75,4.7334,149,9.982,1012.36
24.88333333,24.88333333,0.83,6.279,139,9.982,1012.48
23.83888889,23.83888889,0.9,3.5259,120,9.982,1012.74
23.24444444,23.24444444,0.9,6.1502,127,9.982,1012.51
22.68888889,22.68888889,0.93,2.898,146,9.982,1012.6
22.42222222,22.42222222,0.9,5.9409,186,11.6886,1008.99
23.03333333,23.03333333,0.9,5.796,147,8.1305,1012.89
21.99444444,21.99444444,0.93,3.0107,137,8.1305,1012.59
21.09444444,21.09444444,0.96,1.0787,239,5.9248,1012.8
22.02222222,22.02222222,0.99,4.8622,32,4.2987,1012.9
24.68333333,24.68333333,0.86,4.7656,137,5.2164,1013.17
26.89444444,29.35,0.78,4.186,155,6.4883,1013.29
28.83888889,31.88888889,0.67,3.2361,166,7.2128,1013.37
31.13333333,35.27777778,0.61,4.7817,181,8.1305,1013.35
32.06666667,35.78888889,0.55,7.4382,197,11.0768,1013.22
32.82222222,35.78888889,0.49,9.499,208,11.27,1013.25
32.89444444,35.15555556,0.47,11.0446,189,10.0464,1012.85
33.2,35.33333333,0.45,11.5437,157,10.4006,1012.38
33.91111111,34.61666667,0.37,12.719,207,10.0464,1011.65
33.91111111,35.51666667,0.41,12.7995,198,10.0464,1010.95
33.78888889,35.95,0.43,12.1555,199,10.4006,1010.65
32.28888889,35.22222222,0.51,14.1036,198,10.0464,1010.02
31.18333333,34.72222222,0.58,11.27,170,10.0464,1009.54
28.21666667,30.82777778,0.68,9.1609,154,10.3523,1009.41
25.15555556,25.15555556,0.84,8.0178,143,9.982,1009.7
25.6,25.6,0.78,6.6171,142,14.9086,1009.53
24.62777778,24.62777778,0.82,11.0285,142,14.168,1009.31
24.37777778,24.37777778,0.79,10.8836,133,11.9784,1008.47
22.77777778,22.77777778,0.84,6.4883,161,11.9784,1008.26
19.40555556,19.40555556,0.81,11.5759,284,15.0052,1006.58
22.2,22.2,0.9,3.3488,162,8.1305,1007.66
22.71111111,22.71111111,0.9,6.5527,173,8.1305,1007.08
22.87777778,22.87777778,0.9,2.898,146,5.152,1006.9
22.68333333,22.68333333,0.89,10.2074,303,4.2987,1007.54
22.24444444,22.24444444,0.86,21.7833,339,6.2951,1007.63
22.77222222,22.77222222,0.83,15.5526,331,9.6761,1007.77
22.06666667,22.06666667,0.81,21.1393,271,11.27,1007.7
22.61666667,22.61666667,0.84,16.7279,358,11.27,1008.23
20.5,20.5,0.96,22.7976,333,11.4471,1007.54
22.93888889,22.93888889,0.82,17.6939,321,11.27,1007.89
23.03333333,23.03333333,0.82,16.2288,330,11.27,1007.39
24.05,24.05,0.72,14.6027,328,11.4471,1007.16
21.32222222,21.32222222,0.91,16.2932,327,11.27,1006.84
24.88333333,24.88333333,0.68,20.8656,310,11.27,1006.34
23.87222222,23.87222222,0.66,22.9586,313,11.4471,1005.54
22.82222222,22.82222222,0.7,22.5078,320,9.982,1005.67
22.15,22.15,0.68,15.1984,320,11.2056,1006.8
21.00555556,21.00555556,0.73,12.6707,319,9.982,1007.19
19.92777778,19.92777778,0.78,12.88,292,11.2056,1007.43
19.90555556,19.90555556,0.76,14.3934,282,15.8263,1007.8
19.33888889,19.33888889,0.79,13.7977,300,14.9569,1007.33
18.83888889,18.83888889,0.81,14.168,300,15.8263,1006.92
18.31111111,18.31111111,0.84,14.2002,281,15.8263,1006.7
15.55,15.55,0.95,11.2378,288,9.9015,1008.98
17.77777778,17.77777778,0.86,11.0607,291,15.8746,1006.12
17.75555556,17.75555556,0.87,10.6582,283,15.8746,1005.69
17.27222222,17.27222222,0.9,6.9552,279,14.8764,1005.46
17.15,17.15,0.93,3.9606,276,9.9015,1005.24
17.66111111,17.66111111,0.9,5.1842,297,9.7566,1005.17
17.59444444,17.59444444,0.97,7.9051,16,10.7548,1005.53
17.61666667,17.61666667,0.9,14.3934,37,10.8997,1005.69
17.15555556,17.15555556,0.93,17.4685,358,8.05,1005.88
17.14444444,17.14444444,0.93,21.6062,356,10.787,1006.38
17.06666667,17.06666667,0.93,15.0052,330,6.0214,1006.76
17.55,17.55,0.97,22.218,330,6.1985,1007.07
17.04444444,17.04444444,0.94,22.2019,313,8.0983,1007.37
17.57222222,17.57222222,0.9,23.8924,319,11.0446,1007.4
17.12777778,17.12777778,0.87,22.3629,310,11.1251,1007.38
17.11111111,17.11111111,0.87,20.4792,312,11.4471,1007.86
17.12777778,17.12777778,0.87,16.3093,302,11.27,1008.13
17.10555556,17.10555556,0.87,22.1214,320,11.27,1008.81
16.1,16.1,0.87,17.1948,313,11.4471,1009.13
16.06111111,16.06111111,0.92,12.9444,301,11.27,1009.33
15.51111111,15.51111111,0.92,14.329,301,15.8263,1009.52
15.5,15.5,0.92,10.5938,310,15.0052,1009.74
15.48888889,15.48888889,0.93,11.2217,310,15.7297,1009.82
14.92777778,14.92777778,0.96,10.948,310,14.6832,1009.73
14.6,14.6,0.99,6.7298,314,4.8461,1011.05
14.88333333,14.88333333,0.96,10.8836,301,5.0393,1009.21
14.88333333,14.88333333,0.96,6.4883,291,4.991,1008.91
14.92222222,14.92222222,0.99,6.4561,297,4.5241,1009.14
14.90555556,14.90555556,1,7.9856,309,4.9427,1009.2
15.92777778,15.92777778,0.94,10.6743,339,6.0214,1009.3
16.80555556,16.80555556,0.89,7.245,318,6.6171,1009.62
17.10555556,17.10555556,0.88,3.1878,306,6.0697,1009.7
17.61666667,17.61666667,0.85,4.3631,269,11.1251,1009.79
17.70555556,17.70555556,0.8,3.2683,295,11.0768,1009.75
18.75,18.75,0.79,4.347,264,11.27,1010.28
19.81111111,19.81111111,0.78,10.9641,352,11.0446,1010.02
19.87777778,19.87777778,0.74,7.1162,340,11.3183,1009.99
20.92777778,20.92777778,0.73,3.4132,350,11.27,1009.9
21.01666667,21.01666667,0.64,0.7084,7,11.27,1009.91
20.53888889,20.53888889,0.75,3.1073,74,11.4471,1010.06
19.95555556,19.95555556,0.73,1.9159,46,11.27,1010
19.90555556,19.90555556,0.78,8.4525,31,11.27,1010.2
18.01666667,18.01666667,0.93,1.8676,345,11.4471,1010.35
16.15555556,16.15555556,0.99,4.7495,283,11.27,1010.82
15.55555556,15.55555556,1,3.3166,348,14.9086,1011.02
15.30555556,15.30555556,0.99,3.8157,332,11.6886,1011.35
14.51111111,14.51111111,1,3.3327,322,9.982,1011.6
14.58333333,14.58333333,1,6.1663,340,7.2128,1011.8
16.05555556,16.05555556,0.93,10.8836,284,9.982,1012.35
14.56111111,14.56111111,1,6.4239,339,3.8962,1011.1
14.56111111,14.56111111,1,6.4239,339,3.2844,1010.71
14.68888889,14.68888889,0.99,6.3112,326,3.5903,1010.8
15.09444444,15.09444444,1,9.0321,19,7.9695,1010.79
16.18333333,16.18333333,0.99,3.0751,320,8.1305,1010.99
17.57777778,17.57777778,0.91,5.2808,342,10.143,1011.46
18.79444444,18.79444444,0.79,7.8246,330,11.27,1011.39
19.92777778,19.92777778,0.78,8.9999,348,11.27,1011.32
20.83888889,20.83888889,0.7,6.601,338,11.4471,1011.59
22.06666667,22.06666667,0.65,4.83,308,11.27,1011.59
22.08333333,22.08333333,0.65,7.6797,338,11.27,1011.58
21.79444444,21.79444444,0.67,4.2504,301,11.4471,1011.54
21.06666667,21.06666667,0.79,13.4757,299,11.27,1011.39
20.90555556,20.90555556,0.8,7.6153,269,11.27,1011.39
21.66111111,21.66111111,0.69,5.2003,192,11.0768,1011.17
19.97777778,19.97777778,0.79,3.3166,203,11.27,1011.54
18.00555556,18.00555556,0.96,3.0107,287,11.27,1011.92
17.85555556,17.85555556,0.96,3.7513,215,9.982,1011.81
17.24444444,17.24444444,0.93,7.6153,201,8.1305,1012.06
16.20555556,16.20555556,1,3.1234,194,8.1305,1012.37
16.81666667,16.81666667,0.96,10.1913,206,8.4203,1012.43
16.71666667,16.71666667,0.96,6.3434,244,8.1305,1012.41
17.01111111,17.01111111,0.92,6.2951,248,11.3988,1012.67
17.13333333,17.13333333,0.89,6.8264,250,14.168,1012.88
15.62777778,15.62777778,0.95,11.0446,271,9.982,1012.5
15.62777778,15.62777778,0.95,10.9158,271,9.982,1012.49
15.13333333,15.13333333,0.95,11.0929,270,9.982,1012.76
16.04444444,16.04444444,0.93,10.948,280,11.27,1013.28
16.08888889,16.08888889,0.93,10.948,280,11.27,1013.48
17.13888889,17.13888889,0.92,12.5741,270,11.0768,1013.94
17.82777778,17.82777778,0.9,9.5956,269,11.2056,1014.05
18.98333333,18.98333333,0.83,12.6224,234,9.982,1013.75
21.06666667,21.06666667,0.72,15.295,254,10.4006,1013.64
23.86111111,23.86111111,0.65,23.7797,281,11.27,1013.25
23.86111111,23.86111111,0.58,21.735,262,11.27,1012.87
24.72222222,24.72222222,0.54,17.871,288,11.4471,1012.51
24.88333333,24.88333333,0.54,17.5168,263,11.27,1012.2
24.85555556,24.85555556,0.51,20.0284,280,11.27,1012.02
22.98333333,22.98333333,0.64,20.7529,259,11.4471,1012.09
22.33333333,22.33333333,0.72,15.6814,271,5.2808,1012.06
20.25,20.25,0.85,0.5957,256,11.27,1012.43
19.53888889,19.53888889,0.88,5.5062,213,7.2128,1012.39
17.91666667,17.91666667,0.89,9.5151,240,11.2056,1013.03
17.87222222,17.87222222,0.89,4.6368,240,14.9086,1013.16
18.35555556,18.35555556,0.85,10.2396,254,14.9569,1013.39
17.75555556,17.75555556,0.87,3.4937,233,15.8263,1013.06
17.25,17.25,0.9,6.762,222,15.8263,1012.95
19.04444444,19.04444444,0.83,14.329,113,14.9569,1010.44
16.23333333,16.23333333,0.92,3.4293,237,8.1305,1012.66
16.18333333,16.18333333,0.96,6.5849,254,6.2951,1012.64
15.86666667,15.86666667,0.95,3.3971,212,9.982,1012.5
16.18333333,16.18333333,0.99,2.9946,175,9.982,1012.54
18.82222222,18.82222222,0.9,4.669,204,9.982,1012.64
19.81666667,19.81666667,0.8,3.22,204,9.982,1012.95
22.15555556,22.15555556,0.65,1.932,259,9.982,1012.82
22.82777778,22.82777778,0.62,2.7048,110,10.0464,1012.74
23.87777778,23.87777778,0.61,3.0268,86,11.4471,1012.62
26.11111111,26.11111111,0.5,7.6314,145,11.2056,1012.22
26.18333333,26.18333333,0.53,10.6421,172,11.2056,1012.02
27.58888889,27.73333333,0.46,10.6099,184,11.3988,1011.91
27.77777778,28.09444444,0.49,9.5795,190,10.0464,1011.54
27.68888889,27.62222222,0.43,12.4131,170,10.0464,1011.12
27.79444444,28.03333333,0.48,12.6707,173,10.4006,1010.56
27.68333333,27.81111111,0.46,12.558,170,10.0464,1010.54
26.06111111,26.06111111,0.58,7.9051,150,9.982,1010.63
23.05,23.05,0.68,9.0643,106,10.3523,1010.47
21.16111111,21.16111111,0.79,9.2092,111,9.982,1010.71
22.08333333,22.08333333,0.72,11.2378,121,15.8263,1010.72
19.56666667,19.56666667,0.77,10.1913,136,15.3111,1010.61
18.91111111,18.91111111,0.9,6.1502,21,15.8263,1017.09
18.31111111,18.31111111,0.97,5.8926,311,14.9086,1016.99
17.01666667,17.01666667,0.95,3.1717,331,7.6314,1016.03
17.22222222,17.22222222,0.97,6.44,300,9.982,1016.89
17.2,17.2,0.97,6.3434,332,9.982,1016.6
17.42777778,17.42777778,0.95,3.8962,5,9.982,1016.38
17.27777778,17.27777778,0.99,1.5295,310,8.1305,1016.69
20.03333333,20.03333333,0.93,0.1449,350,8.1305,1016.86
22.60555556,22.60555556,0.78,3.0751,356,10.3523,1016.75
26.13888889,26.13888889,0.54,1.8193,166,9.982,1016.57
27.82777778,27.96111111,0.46,2.5277,120,10.0464,1015.99
28.75,28.58333333,0.43,7.2611,247,10.3523,1015.92
29.95,29.7,0.41,4.9749,268,10.0464,1015.77
30,31.13888889,0.51,9.8049,274,11.27,1015.18
29.01666667,29.53888889,0.49,10.2396,223,11.4471,1014.22
27.40555556,28.52222222,0.59,3.8318,107,11.27,1014.77
27.25555556,29.08888889,0.68,11.2056,161,11.27,1013.76
25.62777778,25.62777778,0.69,8.4686,190,11.0768,1013.58
21.31111111,21.31111111,0.86,26.9514,62,8.1949,1013.68
17.72777778,17.72777778,0.98,13.0893,198,8.1949,1015.13
18.15555556,18.15555556,0.98,8.6296,159,11.0768,1014.55
17.47222222,17.47222222,0.99,5.1359,88,11.27,1015.12
17.40555556,17.40555556,0.97,2.5599,2,9.982,1014.96
17.39444444,17.39444444,0.97,1.9964,177,8.4203,1015.32
20.51111111,20.51111111,0.73,10.9158,121,15.8263,1010.53
19.95,19.95,0.76,14.1358,112,15.8263,1010.21
18.28333333,18.28333333,0.95,11.4632,10,10.0303,1013.34
18.83888889,18.83888889,0.84,13.9587,111,15.8263,1009.43
18.31111111,18.31111111,0.84,10.8192,132,15.8263,1009.25
17.65555556,17.65555556,0.88,10.8514,135,14.9569,1009.33
17.66666667,17.66666667,0.85,13.9748,140,9.982,1009.55
18.82222222,18.82222222,0.84,14.1197,140,9.982,1009.56
21.86666667,21.86666667,0.7,15.9068,151,10.3523,1009.97
23.73333333,23.73333333,0.63,15.134,170,9.982,1010.07
25.83888889,25.83888889,0.52,22.2341,171,9.982,1010.29
27.3,27.73333333,0.5,19.7547,181,10.3523,1010.58
28.54444444,28.81111111,0.47,15.8907,181,10.0464,1010.51
28.61666667,29.14444444,0.5,11.2861,180,10.0464,1010.43
28.6,28.81111111,0.47,11.8979,183,10.3523,1010.35
28.63888889,28.87777778,0.47,11.4149,182,9.982,1010.64
28.5,29.05,0.5,6.0214,140,9.982,1010.46
28.28333333,28.36666667,0.46,4.1538,183,11.3988,1010.52
23.63888889,23.63888889,0.7,23.1518,310,11.27,1011.03
21.04444444,21.04444444,0.8,23.0552,291,11.27,1012.34
20.06666667,20.06666667,0.87,10.7387,339,11.4471,1012.73
19.93333333,19.93333333,0.87,10.9158,339,11.2056,1013.22
19.37777778,19.37777778,0.9,10.7226,340,14.9569,1013.36
19.77222222,19.77222222,0.88,15.9712,347,15.0052,1013.75
19.81666667,19.81666667,0.9,6.2951,310,15.8746,1014.17
18.77222222,18.77222222,0.93,7.0518,321,12.0428,1015.02
18.73333333,18.73333333,0.97,5.7799,272,11.4954,1015
17.71111111,17.71111111,0.97,11.1895,348,8.1949,1014.41
17.68888889,17.68888889,0.97,7.0196,346,6.3434,1014.33
17.18333333,17.18333333,0.99,13.6045,343,6.8908,1014.4
17.68888889,17.68888889,0.97,11.0446,9,7.2772,1014.7
19.77222222,19.77222222,0.85,13.5884,29,11.2056,1014.62
21.47777778,21.47777778,0.77,10.7387,35,9.982,1014.63
23.52777778,23.52777778,0.7,11.8657,57,9.982,1014.64
24.61666667,24.61666667,0.7,9.1609,46,9.982,1014.72
25.61111111,25.61111111,0.63,7.6475,57,11.4471,1014.79
27.28333333,28.22777778,0.57,3.0107,257,11.27,1014.56
28.41666667,29.27777778,0.53,9.8854,182,11.27,1014.17
28.45555556,29.20555556,0.52,7.5509,222,11.4471,1013.89
28.48333333,29.73333333,0.56,1.61,272,11.27,1013.86
27.02222222,28.53333333,0.66,11.6403,311,11.27,1013.38
27.02777778,29.03333333,0.72,15.0052,305,11.4471,1013.43
23.89444444,23.89444444,0.74,16.8245,16,11.27,1013.29
22.22222222,22.22222222,0.86,10.4328,24,8.1949,1014.33
20.5,20.5,0.83,10.3523,316,11.4471,1014.39
21,21,0.87,14.1519,310,11.2056,1014.83
20.42222222,20.42222222,0.9,14.3451,310,14.9086,1014.86
19.88888889,19.88888889,0.92,12.2521,334,15.0052,1014.96
16.25,16.25,1,2.8497,289,8.1305,1015.59
16.25,16.25,0.99,4.7656,41,8.1305,1015.78
15.73888889,15.73888889,0.96,7.8085,354,14.9569,1015.74
16.16111111,16.16111111,0.99,6.4561,345,4.7495,1015.62
16.11111111,16.11111111,0.96,10.948,10,4.7495,1015.32
15.63333333,15.63333333,0.91,10.2235,20,14.5866,1015.51
16.13888889,16.13888889,0.87,9.2253,20,11.2056,1015.92
17.22222222,17.22222222,0.87,10.7387,30,11.2056,1016.3
17.90555556,17.90555556,0.84,12.2521,21,9.982,1016.52
21.13888889,21.13888889,0.68,13.8782,31,9.982,1016.62
22.28888889,22.28888889,0.63,12.4131,10,9.982,1016.81
22.88333333,22.88333333,0.63,13.3952,338,10.3523,1016.85
23.88888889,23.88888889,0.61,11.2056,341,11.2056,1017
25.02222222,25.02222222,0.57,15.8102,341,11.2056,1016.7
25.10555556,25.10555556,0.51,16.1,341,11.3988,1016.5
25.09444444,25.09444444,0.49,17.0338,359,11.2056,1016.38
26.11111111,26.11111111,0.53,13.8943,0,11.2056,1015.79
26.03333333,26.03333333,0.43,11.3827,333,11.3988,1015.51
26.06111111,26.06111111,0.5,9.5956,340,9.982,1015
23.98333333,23.98333333,0.64,8.1144,329,9.982,1015.17
23.1,23.1,0.65,3.9928,292,10.3523,1015.41
19.02777778,19.02777778,0.88,7.8246,260,9.982,1016.07
18.26666667,18.26666667,0.89,6.1502,250,15.8263,1016.28
18,18,0.87,3.1556,238,15.3111,1016.18
16.55,16.55,0.93,3.0751,270,15.8263,1015.88
16.47777778,16.47777778,0.93,3.0751,210,15.8263,1015.7
17.15555556,17.15555556,0.97,3.6386,305,6.8425,1014.16
14.88333333,14.88333333,1,3.22,90,15.8263,1015.59
14.88333333,14.88333333,0.96,3.0751,210,15.8263,1015.3
14.63888889,14.63888889,0.96,3.1717,226,14.9569,1015.38
17.52777778,17.52777778,0.96,0.2254,167,9.982,1015.25
19.8,19.8,0.79,4.5241,125,9.982,1014.97
21.03888889,21.03888889,0.74,6.9713,172,9.982,1015.32
21.08333333,21.08333333,0.79,9.4024,173,9.982,1015.07
22.24444444,22.24444444,0.76,3.1878,222,10.0464,1015.03
22.65555556,22.65555556,0.74,6.3595,172,9.982,1014.84
24.04444444,24.04444444,0.68,4.2021,179,11.27,1014.55
24.11666667,24.11666667,0.68,3.4132,260,11.27,1014.05
26.79444444,27.52222222,0.55,4.6368,268,11.4471,1013.44
27.15,28.61111111,0.64,9.5312,18,11.27,1013.07
27.65555556,28.8,0.58,8.3076,11,11.27,1012.5
27.18333333,28.51666667,0.62,2.1413,207,11.4471,1012.59
21.40555556,21.40555556,0.85,7.6636,261,11.27,1012.9
22.95555556,22.95555556,0.82,3.7513,203,11.2056,1013.06
22.32777778,22.32777778,0.83,3.1234,357,9.982,1013.28
21.06111111,21.06111111,0.92,1.2397,220,9.982,1013.52
19.88333333,19.88333333,0.93,0,0,11.9784,1014.01
18.97777778,18.97777778,0.96,2.8175,312,8.4686,1014.27
17.73333333,17.73333333,0.99,6.1502,270,8.1305,1014.2
17.61666667,17.61666667,0.97,3.2039,339,6.2951,1014.12
17.27777778,17.27777778,0.88,16.261,294,14.5866,1015.64
16.45555556,16.45555556,1,6.1502,17,5.2164,1013.81
16.01666667,16.01666667,0.97,3.2039,339,5.2164,1013.79
15.53888889,15.53888889,0.99,3.1556,283,4.669,1013.77
17.55,17.55,0.97,4.5724,17,4.991,1014.01
20.86111111,20.86111111,0.82,3.2039,9,9.8049,1014.11
22.46666667,22.46666667,0.76,1.2558,26,9.5473,1014.3
23.82222222,23.82222222,0.69,5.0393,330,11.2056,1014.31
24.95555556,24.95555556,0.62,9.3058,302,11.27,1014.38
25.05,25.05,0.66,4.2343,323,11.3988,1014.31
26.20555556,26.20555556,0.59,11.0124,300,11.27,1013.98
27.26666667,28.07777778,0.56,9.5312,317,11.27,1013.77
27.36111111,28.1,0.54,11.3666,287,11.4471,1013.64
27.4,28.20555556,0.55,11.4954,290,11.27,1013.15
25.02777778,25.02777778,0.69,20.2216,289,11.27,1013.47
25.89444444,25.89444444,0.6,17.0499,288,11.4471,1012.83
24.84444444,24.84444444,0.65,17.0821,290,11.27,1012.82
23.75555556,23.75555556,0.74,12.8478,290,11.27,1013.31
22.62777778,22.62777778,0.74,13.9748,280,11.4471,1013.65
22.06666667,22.06666667,0.69,17.6617,301,9.982,1014.5
20.43888889,20.43888889,0.75,11.4954,283,15.8263,1014.85
20.79444444,20.79444444,0.72,16.6796,298,14.9569,1015.31
18.26111111,18.26111111,0.78,17.388,300,15.8263,1015.94
17.75555556,17.75555556,0.84,20.9944,301,15.8263,1015.94
14.08888889,14.08888889,0.97,10.8514,252,9.982,1020.43
17.12777778,17.12777778,0.84,20.3826,300,15.8263,1015.87
16.55,16.55,0.84,20.5436,300,15.8263,1016.15
15.51666667,15.51666667,0.87,19.9318,302,14.9569,1016.54
16.01666667,16.01666667,0.86,22.0248,300,9.982,1016.84
17.06111111,17.06111111,0.75,24.7779,300,9.982,1017.05
17.71111111,17.71111111,0.73,26.0981,310,10.3523,1017.34
18.86666667,18.86666667,0.68,23.828,310,11.27,1017.74
18.91111111,18.91111111,0.68,17.5329,329,11.27,1018.11
19.91666667,19.91666667,0.61,22.7493,331,11.4471,1018.29
20.04444444,20.04444444,0.61,17.5973,319,11.27,1018.43
18.05555556,18.05555556,0.76,13.041,65,11.27,1019.19
19.06111111,19.06111111,0.74,7.4221,91,11.4471,1019.47
20.03888889,20.03888889,0.67,9.016,72,11.27,1019.26
18.88333333,18.88333333,0.72,7.2933,113,11.27,1019.2
17.57777778,17.57777778,0.83,9.499,64,11.4471,1019.67
17.95555556,17.95555556,0.81,6.6815,140,11.2056,1019.96
17.37777778,17.37777778,0.85,4.6368,142,11.2056,1019.95
17.18333333,17.18333333,0.86,4.347,138,11.3988,1020.22
